user_id,dinero_gastado,porcentaje de recomendación,items_count
mephistocrates,0.0,9.09,11.0
mercoledi,64.96,7.71,1622.0
mercuryr,144.94,106.4,203.0
mermeladaxd341,54.95,370.05,197.0
merrycookieradiator,124.92999999999999,333.01,103.0
mesmic13,0.0,0.79,127.0
mestoneheart,0.0,41.54,65.0
metaldream333,4.99,0.53,189.0
metalredlink183,4.99,1.92,52.0
metierband,0.0,20.0,5.0
metiqu,14.99,4.35,23.0
metronomeiscool,9.99,5.93,135.0
mewdetta,29.979999999999997,117.39,23.0
mewmeowmeowmew,14.99,51.92,52.0
mexicanburritobandito,9.99,2.13,47.0
mexicandinosaur_,39.99,0.84,119.0
mexicantaco,29.99,0.4,247.0
mexz1999,29.98,25.47,106.0
meyh1,34.99,0.79,127.0
mezzamorph,0.0,inf,0.0
mf2_profile,39.99,1.2,83.0
mfor,34.98,13.79,58.0
mfsdb,34.99,1.79,56.0
mfwlife,0.0,1.18,85.0
mgmt40,34.98,27.59,29.0
mgooisu,49.96,37.44,577.0
mhaz_1110,0.0,4.55,22.0
michael1674,14.99,5.26,19.0
michael_karl2009,19.99,3.33,30.0
michaelbkk,14.99,69.23,39.0
michaelbruce,34.98,40.3,67.0
michaelpfuzz,9.99,1.41,71.0
mick0907,0.0,14.55,55.0
mickelsnickel,4.99,0.13,773.0
mickeymouseindahouse,19.99,2.78,36.0
micky_d,9.99,3.17,252.0
mickylolz12,39.99,0.34,293.0
micropie,19.99,19.05,42.0
micropretzel,59.99,14.19,451.0
microsoftwordwastaken,0.0,1.56,64.0
micsisthebest,89.94999999999999,63.78,196.0
middablue,24.98,5.97,134.0
midniteviii,11.97,87.41,143.0
midwa,24.98,inf,0.0
miedb,19.99,0.86,116.0
miesmo,0.0,inf,0.0
mightysparks,5.98,1.56,513.0
mightywallposter,19.99,inf,0.0
migrated,34.98,4.97,161.0
miguel3939,19.99,21.62,37.0
mike14476,69.97,27.27,99.0
mikebandito,9.99,0.49,205.0
mikeyg74,12.98,2.14,1259.0
mikeytyson,199.93,298.51,335.0
miko-chan,19.99,2.13,47.0
mikolet,49.99,0.64,156.0
milez1987,69.94,144.12,238.0
milkingfarm402,39.99,0.98,102.0
milkxama,14.99,2.78,36.0
miller238,0.0,0.75,134.0
millionairemethmaker,0.0,1.64,61.0
millplaygame,54.96,19.57,327.0
milolego,84.94,284.21,76.0
mimimomoma,14.99,0.52,191.0
min3man,9.99,18.6,43.0
mincast2,0.0,7.14,14.0
mind_fucked,9.99,0.48,207.0
mindlessraperanger,29.99,4.76,21.0
mindtty66,29.99,0.88,114.0
mine4yourself,19.99,3.28,244.0
minecast24,109.95,162.34,77.0
minecraft_th,39.99,1.89,53.0
minecraftdude1111,37.96,65.1,192.0
minecraftfan367,9.99,27.59,29.0
minecraftmodder,9.99,1.52,66.0
minecraftprogx11,9.99,7.14,14.0
minggn3461,14.99,62.79,43.0
mingles2001,0.0,9.88,81.0
mingoko,0.0,1.56,64.0
mini_coopa2,9.99,0.85,117.0
mini_guy1,59.97,100.0,64.0
mini_sentries_everywhere,14.99,1.61,62.0
miniandrewmini,24.98,14.84,182.0
miniature53,44.97,62.79,43.0
minicraftiChico,0.0,1.69,59.0
miniondemarco,7.98,inf,0.0
minkang7360,44.97,107.76,116.0
minosgt,0.0,1.96,51.0
mint56,0.0,0.34,290.0
mintgreeniceteawithmilk,29.97,142.22,45.0
mintifreshbadger,19.99,0.99,101.0
miochandesu,19.99,297.62,42.0
miraco12,14.99,20.0,5.0
mirki411,29.99,14.81,54.0
miscgaming,14.99,14.29,7.0
miscgamingyoutube,14.99,2.13,47.0
misschekie,34.99,7.08,113.0
misstie,34.980000000000004,825.81,62.0
mist_of_pandaria,19.99,4.21,190.0
misterjr,19.98,5.3,151.0
mistermooth,9.99,0.15,653.0
misterross,15.98,7.48,107.0
mistersicklad483759,44.980000000000004,6.2,258.0
mistystriker,114.94,39.11,877.0
mitch8ham,44.97,208.33,60.0
mitchbigd,39.99,21.05,38.0
mitchdew,39.98,15.61,173.0
mith_ele,14.99,2.86,35.0
mithriel,14.99,1.52,66.0
mittenface,29.99,0.41,244.0
mittyt108,112.92999999999999,inf,0.0
mixadance,320.86,143.88,695.0
mizi,54.96,94.12,68.0
mj10991,9.99,5.56,18.0
mjoz,59.99,1.14,699.0
mjtothetop,19.98,29.09,220.0
mkryu,14.99,158.82,17.0
mlgbongsquad,14.99,inf,0.0
mlgfolkie,34.98,9.76,82.0
mlggote,14.99,1.12,89.0
mlklokodeitanhaem,0.0,inf,0.0
mmaddogtm,47.95,672.55,51.0
mmati07,4.99,5.56,144.0
mmunchies,19.99,1.09,92.0
mocebunny,19.98,14.81,54.0
mochajung,19.99,inf,0.0
modedickson,30.97,30.0,90.0
modsmaps,136.93,418.97,174.0
modtech,19.99,216.0,100.0
modz_x,14.99,1.61,62.0
moffdog,24.979999999999997,13.56,59.0
mog1,44.97,74.42,86.0
mokomokoman,39.97,27.84,97.0
mokona,44.98,inf,0.0
momsspaghetti313,14.99,0.46,216.0
monfrizzle,64.97,34.22,187.0
moniinthebag,11.99,27.84,97.0
monjibee,14.99,inf,0.0
monkeyboils,19.99,15.09,53.0
monkeyboy73,0.0,2.86,35.0
monkeymatt1211,19.99,inf,0.0
monkeymoodleloo,7.98,inf,0.0
monkeyrj03,0.0,3.45,29.0
monkeyseemonkeydoo,34.98,7.02,114.0
moocowsmoocows,19.99,2.56,39.0
moojc,39.99,inf,0.0
moomooandu,198.91,inf,0.0
moon910,0.0,2.0,50.0
moondos,19.99,0.83,242.0
moose1199,23.97,17.88,151.0
mooserodah,64.98,2.13,376.0
moosmanor,0.0,inf,0.0
moowaffles,0.0,0.37,270.0
moozio,0.0,3.85,26.0
mopkap,74.96000000000001,205.71,105.0
mopoops,9.99,7.77,103.0
mordredinhafofs,0.0,14.81,54.0
morebaconstrips,11.99,0.27,366.0
morfeuoraculo,19.99,3.33,30.0
morpheusimhotep,4.99,1.14,88.0
morristein,9.99,5.67,141.0
mortonawsome100,22.98,17.39,46.0
morttos,9.99,1.82,55.0
moruera,6.98,56.31,222.0
mossizaza2611,39.99,17.78,45.0
mostmlgpro420blazeitsteamprofile,97.94,87.1,248.0
motchbox,34.98,6.5,123.0
motev,4.99,0.22,448.0
moth3r888,19.98,2.25,356.0
motherfuckingtotoro,0.0,2.86,35.0
moustachecashstash,27.97,64.29,42.0
mouthtoass,14.99,1.33,75.0
moutopher,89.93,inf,0.0
mouwen,9.99,0.13,753.0
movienationscom,94.95,633.91,115.0
movrex,0.0,0.45,224.0
moxiwize,0.0,inf,0.0
moxxi2050,129.95,60.17,359.0
mozdawg,49.98,9.88,81.0
mozzie-killer,79.96,43.84,146.0
mr10166,0.0,189.39,66.0
mr_cat,37.96,57.87,216.0
mr_doominater,14.99,18.0,150.0
mr_j_ghostly,29.979999999999997,8.6,93.0
mr_monkey09,39.98,30.68,88.0
mr_non_member,9.99,0.92,109.0
mr_pie_nice_cheese,18.98,3.28,244.0
mradobe7,59.99,0.4,250.0
mrawesome99128,139.94,87.8,246.0
mrbaconstrips,14.99,1.32,76.0
mrdexybru,14.99,inf,0.0
mrelf,19.98,5.8,138.0
mrenigmate,19.99,0.4,253.0
mresprofile,89.75,71.05,38.0
mrfefe,26.97,245.0,140.0
mrfoxy17,79.97999999999999,inf,0.0
mrgoatnipples,0.0,37.5,72.0
mrhiago223,19.99,0.7,142.0
mrhuffenpuff,171.91,393.7,254.0
mrjaksauce,25.97,15.88,403.0
mrjeffersontm,9.99,24.24,33.0
mrjosheyhalo,2.99,0.61,163.0
mrkerfuffle,19.99,1.27,79.0
mrkienose,0.0,20.0,5.0
mrlaurikun,0.0,0.81,124.0
mrljcm,54.97,inf,0.0
mrloopyland,134.92999999999998,383.68,190.0
mrmullac,24.98,87.1,31.0
mrmutantduck,61.94,121.33,422.0
mrninja36,59.99,0.35,286.0
mrnuclear,39.97,504.41,68.0
mrnugget145,0.0,2.63,38.0
mrooxx,89.96,inf,0.0
mrozray,34.99,12.9,62.0
mrpfresh,79.98,3.41,791.0
mrpoo2,79.97999999999999,46.38,138.0
mrrockerz,24.979999999999997,9.76,82.0
mrsamo,0.0,inf,0.0
mrsaucepons,0.0,1.59,63.0
mrscruff30,119.94,1518.75,48.0
mrsharkst,19.98,30.34,89.0
mrsidekick,14.99,3.03,33.0
mrsirha,34.98,14.14,191.0
mrslime2011_batman,0.0,2.38,42.0
mrsmeowkins,9.99,11.94,67.0
mrstacks,19.99,1.0,100.0
mrtenacity99,14.99,3.33,30.0
mrthromato98,59.96,157.66,137.0
mrtownie66,19.99,0.36,277.0
mrvoidlord,14.99,1.19,84.0
mrwafflessauce,0.0,6.25,16.0
mrwillsy,4.99,1.09,92.0
mrzazzaz123,19.99,5.8,138.0
msDJmartini,0.0,9.88,81.0
mshee,244.93,inf,0.0
msoles7,53.96,20.45,313.0
mting4,29.99,2.38,42.0
mtmoss,80.94999999999999,216.0,100.0
mtrain3,34.98,17.78,45.0
mu5tang,69.98,12.31,65.0
mu5tank,29.979999999999997,9.64,83.0
muagsri,7.99,11.59,69.0
muchbanta,119.98,800.0,27.0
mudcakez,9.99,0.39,254.0
mudgarbs,44.98,3.33,240.0
mudswipe,0.99,1.23,81.0
mudzkipper,9.99,1.75,57.0
muffinwoona,24.96,1104.55,66.0
mukanyawest,39.980000000000004,156.1,41.0
mukeshmani,0.0,6.25,16.0
mulamine,9.99,2.04,49.0
mulligan6,14.99,1.92,52.0
multishotgaming,0.0,8.79,91.0
mumbo3352,0.0,1.92,52.0
mummbles1991,199.94,inf,0.0
munchies12,9.99,0.81,123.0
munholi,14.99,3.12,32.0
munkii,29.99,0.82,122.0
munz2011,4.99,0.72,139.0
murasamehd,14.99,3.85,26.0
murdadar,39.98,11.54,468.0
murilopr,29.979999999999997,inf,0.0
muritheburitto,39.99,1.61,62.0
mushymush,14.99,34.78,23.0
musiciandrew,14.99,1.43,70.0
muskieratboi,26.97,3.91,691.0
mustangjoel,0.0,0.78,128.0
mutanterex22,94.96,75.76,165.0
mutatedwombat,87.94999999999999,41.38,829.0
mutiez,44.98,6.5,123.0
muttox,47.97,9.0,300.0
mvplin11,0.0,14.29,7.0
mwanan,102.96000000000001,242.7,89.0
myassisgreen,34.98,68.82,93.0
mycar11,34.97,inf,0.0
mychubz,14.99,1.33,75.0
mydion,0.0,2.38,42.0
myeki,14.99,0.78,128.0
mygrandsonnathan,39.99,12.7,63.0
myidua,14.99,0.78,129.0
myles101,79.94,1923.08,52.0
mylordbendtner,87.97,54.0,50.0
mynameisalexandimcool,9.99,2.22,45.0
mynameisjacko,119.98,11.43,70.0
mynamej3ff,59.99,34.78,23.0
mynameslimshady,104.92999999999999,591.38,58.0
myosuk1,19.99,0.95,105.0
myothernamewasalreadytaken,44.98,72.97,37.0
mypetjewjew,24.98,14.55,55.0
mypros,0.0,33.33,3.0
mysquadisthefinest,29.979999999999997,inf,0.0
mysterd,114.94,13.6,1588.0
mysterys,59.96,457.33,75.0
mystic_guardian,0.0,0.52,193.0
mysticalmysteries,29.979999999999997,48.21,56.0
mysticplatypus,44.980000000000004,11.43,70.0
myszkov,9.99,6.25,16.0
myteddybernie,54.43,569.53,128.0
mytesticlelolol,3.99,11.59,69.0
mythilas,19.99,10.26,78.0
myzuerahuebr,0.0,1.03,97.0
n00bmobile,124.95,445.45,77.0
n00bsh0t,0.0,2.0,50.0
n0thingirl,14.99,0.27,365.0
n0thingirl_smurf,14.99,inf,0.0
n0xkuses,0.0,12.5,8.0
n3kogamer,0.0,3.57,28.0
n3rdra93,14.99,18.24,148.0
n4afusionz,99.96000000000001,114.29,56.0
naaaaaaz,0.0,0.35,289.0
nabady,84.95,961.54,104.0
nabicore,19.99,0.7,142.0
nahfuckyoukaine,59.99,27.27,99.0
namkhing22,19.99,inf,0.0
nammienoodles,19.99,inf,0.0
nanakao,96.92999999999999,526.32,190.0
nannernuke,0.0,2.63,38.0
nano11ful,9.99,71.05,38.0
nanotyrano,6.99,0.96,104.0
naomibby,14.99,inf,0.0
napoleoninrags,9.99,5.83,1097.0
narkly,0.0,1.28,78.0
narrth,19.99,0.28,351.0
naser9930,9.99,inf,0.0
nataaloli,9.99,8.7,92.0
natab,0.0,7.77,103.0
natapongmunesai,19.99,1.85,54.0
natedrake4,49.98,24.77,109.0
nathan00107,29.979999999999997,inf,0.0
nathan3197,114.97,35.53,76.0
nathrel,14.99,0.52,194.0
natsudrgneel,9.99,0.72,139.0
nattyking1961,52.96,201.61,62.0
naturesninja,0.0,7.69,13.0
natz_ormsby,0.0,1.96,51.0
navman360,9.99,13.56,59.0
nayda56,14.99,20.51,39.0
naynnay,9.99,0.67,149.0
nayrob,9.99,0.81,124.0
nazcawilde,39.98,5.97,134.0
nazr1,14.99,4.55,22.0
nazz223,0.99,5.88,17.0
nazztic,0.0,0.91,110.0
nbohlsen,64.96,64.0,100.0
nchavezzzzz,9.99,1.85,54.0
ndrss,9.99,68.82,186.0
neadekvat161,23.979999999999997,4.49,178.0
nealsavage,76.92,118.54,615.0
nearf,44.98,5.84,137.0
nebuze,29.979999999999997,1.83,437.0
necrotten,0.0,0.18,546.0
ned279,14.99,24.55,110.0
needkarambit,59.99,13.56,59.0
neffmonkey,0.0,4.0,25.0
negao22cm,19.99,inf,0.0
negrosarcastico,64.96,214.37,160.0
nelllllly,4.99,20.51,39.0
nelso,9.99,0.49,205.0
nemes_memes,14.99,1.64,61.0
nene_oficial,34.98,4.3,186.0
neoandmeo,49.980000000000004,7.84,102.0
neochuah94,96.92999999999999,1041.43,70.0
neojaeger,19.98,288.24,119.0
neokocram,0.0,2.0,50.0
neon-potato,0.0,0.95,105.0
neon10profile,24.99,1.49,67.0
neonmotiontv,24.97,79.62,157.0
neonsoundwave,4.99,0.17,606.0
neorastrus,9.99,2.44,41.0
nerds4lyfe,122.96,inf,0.0
nerfdarius,14.99,3.85,26.0
nerohellgate,0.0,0.88,113.0
nerovonroun,19.99,1.14,88.0
nerrma,14.99,inf,0.0
nessofonett,0.0,12.9,62.0
netcodebio,14.99,5.56,18.0
netherjack1,14.99,inf,0.0
netto5,0.0,0.8,125.0
neveroddorburnsy,0.0,0.96,104.0
newhollandarmy,34.97,23.76,526.0
newo24,14.99,0.81,124.0
nexoses,19.99,1.79,56.0
nexus1628,14.99,6.25,16.0
nexusthedarkpegasus,84.97,34.78,184.0
ngamerftw,34.98,26.67,30.0
nguyenkytrung,14.99,1.28,78.0
niallpls,4.99,1.79,56.0
nic2339,9.99,25.47,106.0
nicaoooo,14.99,0.79,127.0
nicebeme,19.99,0.52,194.0
nicefellow,14.99,25.0,32.0
niceone12345,4.99,inf,0.0
nicesd13750,39.99,2.33,43.0
nicholasd7,69.98,40.91,66.0
nickbutt55,14.99,7.14,14.0
nickflig,4.99,23.88,268.0
nickluvsbacon,0.0,7.69,13.0
nickosmexy,74.98,6.06,132.0
nickyyc,9.99,6.25,16.0
nickyz,14.99,2.04,49.0
nicolas_pedobears,0.0,inf,0.0
nicolasbrendo,9.99,0.69,144.0
niconicolii,0.0,17.2,157.0
nicoxt,0.0,2.63,38.0
niffirg11,89.97,88.89,72.0
nige72,9.99,0.93,108.0
niggadave2,9.99,4.21,190.0
niggastolemybikr,0.0,3.85,26.0
niggerbopadoo,19.99,0.95,105.0
niggerfag,14.99,3.62,442.0
niggerfaggotandagayretard,14.99,142.11,19.0
niggynazaelea,0.0,38.1,21.0
night0fdarknes5,0.0,0.43,230.0
nightmaresdawn,9.99,0.77,130.0
nightwingrocks,0.0,0.67,150.0
nikco70,0.0,2.33,43.0
nikolascortes,24.979999999999997,336.84,19.0
nikpasic,36.97,7.41,864.0
nimatha,0.0,3.03,33.0
nimoxnazgul,14.99,675.0,4.0
nimwashere,0.0,inf,0.0
ninehcg,9.99,1.15,87.0
ninja0123,0.0,6.67,15.0
ninja02,24.98,6.67,120.0
ninja12749,24.98,29.67,91.0
ninjacc,0.0,0.99,101.0
ninjadust77,19.99,inf,0.0
ninjagato,39.95,1190.48,84.0
ninjajrm,0.0,2.86,35.0
ninjalord,0.0,0.9,111.0
ninjamagics,44.97,86.21,145.0
ninjamonkey901,9.99,2.17,46.0
ninjaoficial2,59.99,36.36,22.0
ninjaraiden,44.97,103.23,62.0
ninjaroy,11.99,2.17,46.0
ninjatomato,9.99,5.19,154.0
nishix12345,0.0,133.33,6.0
nisid,34.99,1.11,90.0
nitr0ticwolf,24.98,574.02,254.0
nitraz,44.98,15.69,51.0
nitrorupe,25.98,18.37,294.0
nivek5,19.99,0.61,165.0
nivlacoaix,14.99,2.04,49.0
niwith,44.980000000000004,81.7,153.0
nizamrahman,39.98,2.37,338.0
nnotzsb,9.99,1.56,64.0
no_blood,0.0,1.64,61.0
noah98,13.98,29.03,93.0
noahdj6,144.94,378.95,57.0
nobody114514,14.99,3.96,202.0
nochallenge,24.99,16.67,48.0
nodday,29.99,1.69,59.0
nodesull,14.99,0.64,156.0
nodotsallowed,0.0,1.01,99.0
noeop,34.980000000000004,69.23,39.0
nofeardave83,59.97,20.61,131.0
nofendsmoremadness,9.99,inf,0.0
nogginess,0.0,1.33,75.0
noheckgiver,54.97,12.8,211.0
noidhazbeendetectedno,19.99,22.22,36.0
noirelovelove,44.98,21.05,38.0
noizypuppy,34.98,5.03,159.0
nolongerliving,9.99,0.17,604.0
nolosing,19.99,0.22,448.0
nolvatrash,19.99,inf,0.0
nom1stakeaboutit2itsourst0ry,29.99,7.14,14.0
nomansfan,59.99,3.12,32.0
nomopro,14.99,3.57,28.0
nomoreanime,0.0,2.78,36.0
nomoredupes,14.99,5.26,19.0
nomorememesforsale,9.99,4.62,173.0
nomoresilent,19.99,1.15,87.0
noodleking645,14.99,1.92,52.0
noone37363627,9.99,inf,0.0
noonzy,34.98,3.11,257.0
nooth1-RNG,14.99,1.49,67.0
nooth2-WFX-zewsy,14.99,2.5,40.0
nopale,59.96,416.67,30.0
nopls0000,0.0,2.33,43.0
norsktf,120.91999999999999,inf,0.0
northisbae,97.94,1041.67,96.0
noscopedninja,54.95,inf,0.0
nosquint,34.99,0.7,143.0
not_a_weeaboo,1.99,0.7,142.0
not_quite_neutral,0.0,1.41,71.0
notamericano,56.97,17.2,157.0
notassome,0.0,2.7,37.0
notcoco,9.99,18.6,43.0
notcoralee,119.98,57.66,111.0
note551,14.99,245.1,51.0
notgokuu,19.99,7.62,105.0
nothingbeatsme,19.99,12.12,66.0
notmeisreal,0.0,inf,0.0
notroben,29.98,inf,0.0
notsaddam,79.95,142.05,88.0
notspain,0.0,8.33,12.0
notsurodovahbear,14.99,0.62,161.0
nottakenyet,119.96,inf,0.0
notthesemuffins,18.99,0.88,113.0
nottomatoes768,9.99,1.59,63.0
nottynotty,39.98,62.79,43.0
nova_prime,74.97,266.67,24.0
novaelite12,14.99,1.27,79.0
novarogue,65.95,433.9,118.0
nowhereissafe,0.0,62.81,199.0
noxfine,24.99,5.88,17.0
npeppers,47.96,62.14,103.0
nu7,44.96,89.93,139.0
nubquake123,11.99,1.32,76.0
nuclearaven,0.0,25.0,4.0
nuclearjimmeh,39.96,69.57,92.0
nuclearpig22,14.99,1.22,82.0
nuddebeee,0.0,2.13,47.0
nugyflex,124.92999999999999,396.9,129.0
nukep,9.99,1.67,60.0
numlach,0.0,1.12,89.0
nunkdamonk,9.99,inf,0.0
nutinme,14.99,0.43,233.0
nutritionalvalue,0.0,1.52,66.0
nwilt,9.99,4.62,173.0
nxhng25,0.0,4.17,24.0
nyclix,19.99,0.24,413.0
nydac98,29.99,1.04,96.0
nylfheim,0.0,6.67,15.0
nytewolfaa2k7,0.0,inf,0.0
nyxx7,9.99,0.33,303.0
nz_killahz,14.99,25.0,4.0
o-tang,0.0,3.45,29.0
o0Mongoose0o,19.99,0.53,189.0
o18824,69.97,7.76,348.0
o2thage,59.99,4.0,25.0
oLdxZ5vt,39.98,35.06,154.0
o_danone,9.99,101.59,63.0
oailuc,0.0,0.62,161.0
oakex,10.98,4.55,176.0
oarmyo,0.0,1.41,71.0
obamaisblackiswear,0.0,1.92,52.0
obcs,19.99,3.72,726.0
obeseninja27,64.95,122.55,102.0
obnoxious_lama,9.99,4.17,24.0
obscenedagger,19.98,26.21,103.0
obviousjosh,2.99,0.61,163.0
obviouslyhjy69,29.98,158.82,17.0
oceanbleu,44.97,354.1,61.0
octagu,14.99,2.5,40.0
od3d,64.95,185.41,185.0
oddso,32.97,23.68,114.0
odenp,19.99,inf,0.0
odkul,0.0,2.78,36.0
odlore,14.99,1.05,95.0
odoroitaka,69.99,0.53,190.0
officialAlex3y,14.99,2.78,36.0
officialrobo,9.99,inf,0.0
officialseth,9.99,103.85,26.0
offlinebyourmine,29.99,1.82,110.0
oggylous,4.99,inf,0.0
ohhhhyeesss,29.98,2.88,278.0
ohmygodtheykilledkennyyoubastard,14.99,inf,0.0
ohnospaghet,28.47,122.73,176.0
ohplsguuby,134.92,847.67,86.0
ohreoreoreo,88.93,2173.91,46.0
ohsoshiny,19.99,0.55,183.0
ohsotechnicolor,39.98,7.2,375.0
ohsotoast,89.94,177.78,288.0
ohyeahpunk,0.99,0.68,146.0
oilfire30,0.0,1.09,92.0
oio20199,19.98,13.11,61.0
oishigreenteaisaverynicedrink,4.99,4.55,176.0
oiyewnam8,54.98,52.94,51.0
okaygetrektscrub,19.99,0.84,119.0
okfuckoffmate,0.0,0.79,127.0
oklusion,24.979999999999997,12.16,222.0
oldboss,14.99,0.8,125.0
oldmanjingles,29.99,0.53,190.0
oldsauce,34.97,152.38,42.0
oldskool_retro,19.99,inf,0.0
olismeister,69.98,121.36,103.0
olivercooli,29.99,0.42,239.0
oliverkellow,39.96,29.91,214.0
oliversthebest,14.99,1.37,73.0
omaiornoob,0.0,1.49,67.0
omcdo,19.99,7.69,13.0
omegachai,37.98,20.25,316.0
omegaunlocked,29.99,53.33,15.0
omegavondoom,29.97,12.11,223.0
omfgabrams,14.99,22.88,118.0
omgihaveawebpage,54.96,272.22,126.0
omni574,121.96000000000001,44.96,278.0
omnikek,29.99,0.7,143.0
omzo,109.96,28.83,222.0
on99xd,0.0,20.0,5.0
once-i-was-7-years-old,0.0,25.81,31.0
onehundredbullets,34.98,1.03,778.0
onelovemarley,19.98,20.51,39.0
onepercenter,24.98,4.28,187.0
oneshotdashie,19.99,0.35,282.0
ongkungx2,19.99,1.06,94.0
onimasa803,19.98,57.14,378.0
only2dgirls,2.99,1.05,95.0
onshypnos,9.99,0.94,106.0
ooblinkoo,22.979999999999997,1.4,571.0
oolatuocS,14.99,1.33,75.0
ooovegitaooo,14.99,inf,0.0
oopashfdiohasld,0.0,50.94,53.0
oopon,9.99,0.41,245.0
opopoopo,0.0,7.14,14.0
optamusjebus,29.99,0.26,386.0
opw,49.96,284.21,76.0
orangejuiceanddoobies,117.95,154.29,140.0
orangemuffin,0.0,44.44,18.0
orbwalker,69.96,130.61,49.0
orcypants,0.0,1.19,84.0
originaldog,117.92,1136.36,88.0
originalkelpie,0.0,1.25,80.0
orkkiller24,24.99,8.7,92.0
orphanz,14.99,0.73,137.0
orphoftheabyss,39.99,0.5,199.0
oskinkthecrocdoc,7.99,6.3,127.0
osmosisbinlaiden,9.99,inf,0.0
ostendorph,34.99,0.93,107.0
ostrichcsgo,42.95,174.19,124.0
osuka828,9.99,0.42,236.0
oteppers,142.95000000000002,162.41,133.0
otorhinolaryngologist,1.99,0.99,101.0
ottonot,14.99,inf,0.0
ourlordgaben,34.97,29.91,214.0
overloadM,0.0,6.67,15.0
overlordofgaming,12.98,2.84,282.0
overlordoverlord,139.93,825.81,62.0
overrusedmale,9.99,3.77,212.0
overwatchmemelord,9.99,19.05,42.0
ownageog,0.0,2.17,46.0
oxxios,0.0,2.38,42.0
oyezikezukulento,0.0,118.52,54.0
oyhoyminoy,39.97,96.43,28.0
ozeyeball,59.980000000000004,15.08,179.0
ozi10,19.99,1.23,81.0
ozjake54,34.98,62.81,199.0
ozvooky,9.99,2.63,38.0
ozzot2,0.0,1.35,74.0
p0t4rt0,19.99,0.59,169.0
p100pCeM,24.98,21.6,125.0
p4inkillers,29.99,1.35,74.0
p893629682,54.97,207.69,104.0
p9359o3678657084507384650274,59.99,0.85,236.0
pabloagecrash,104.94999999999999,257.14,84.0
pablow12345,9.99,1.47,68.0
pac_of_ace,19.98,inf,0.0
pacocafoda,0.0,1.67,60.0
padadula,0.0,inf,0.0
paddy3450,29.98,2.64,303.0
padraigotreanor,7.98,23.89,113.0
padyay2,0.0,14.29,7.0
paitlega,0.0,9.76,82.0
pajelder,14.98,11.49,235.0
paknsave,49.97,394.25,87.0
palelord,49.98,1.51,531.0
pan3k,14.99,4.35,23.0
pancake01,14.99,2.33,43.0
pancakes37,72.94,506.93,101.0
pancakesss,69.96000000000001,111.61,224.0
panda2349,9.99,1.49,67.0
pandaaus,24.99,0.56,180.0
pandabear6921,9.99,1.45,69.0
pandainabag,1.99,0.15,670.0
pandainutil,12.98,74.42,86.0
pandanman,19.99,inf,0.0
pandanz,19.99,9.3,86.0
pandashan,14.99,5.0,20.0
pandasmokingbamboo,19.98,35.06,77.0
panelata,19.99,1.04,96.0
pannekoeken2,166.81,196.5,371.0
pannouz,14.99,1.72,58.0
pannu,34.97,385.39,89.0
panudichaum,0.0,2.78,36.0
paojdsflkasjfda,29.99,2.0,50.0
paolopascual,79.97,86.49,74.0
papakimple,34.99,0.7,142.0
papapedo,19.99,0.57,174.0
papersarecool,0.0,1.47,68.0
paraizkewl,0.0,2.0,50.0
parkachu,69.98,16.67,48.0
parktesla,19.99,1.19,84.0
partycatsjr,59.980000000000004,6.72,119.0
pasteldecarne,14.99,1.52,66.0
patbarlow69,14.99,2.13,47.0
pathfinder007,94.97,69.57,92.0
pathorn2000,29.99,9.2,87.0
patodomau,79.97,46.55,58.0
patpat14,49.96,648.1,79.0
patrick_aus,59.99,0.77,130.0
patrick_mota1,19.99,29.63,27.0
patrickkd1,19.99,1.2,83.0
patrik3029,0.0,2.33,43.0
paulbauerpunicher,0.0,2.22,45.0
paulomilitao,59.97,59.81,107.0
paulooluap4,0.0,51.92,52.0
paulspeltwithap,9.99,2.04,49.0
pavelkadots,49.98,4.79,564.0
paw_ftw,14.99,7.14,14.0
pawapi,9.99,1.18,85.0
pawsjdog,0.0,19.42,139.0
payasobobnovesloquetepaso,0.0,1.52,66.0
payback_theheist,2.99,0.74,136.0
payrocanical,17.98,58.7,46.0
pc1000,77.96000000000001,833.33,15.0
pcat7228,9.99,1.05,95.0
pdiddymohouze,22.97,90.0,30.0
peacekeeper84,19.98,13.56,59.0
peacelandandbread,44.98,19.01,142.0
peaceza1956,14.99,52.94,51.0
peanutBACON,19.99,1.49,67.0
pearce,29.979999999999997,2.05,390.0
pearcinator,14.99,1.47,68.0
pearsonlikesdick,47.97,20.77,130.0
pedro2579,9.99,0.56,180.0
pedro6dedos,19.99,0.92,109.0
pedrocarrasco,14.99,1.18,85.0
pedropyro,19.99,inf,0.0
pedrosomar,0.0,1.96,51.0
pedrovski8,19.99,0.79,127.0
peetfd,19.99,1.35,74.0
peetsasucks,24.98,85.33,75.0
pejelagarto0,9.99,0.75,133.0
pelese,14.99,5.26,19.0
pen15inmymouth,44.97,inf,0.0
pencilspankerjunior,14.99,10.0,10.0
penetrationmonster,29.97,50.94,53.0
penetrator500,14.99,2.63,38.0
penguiin1,24.97,77.11,83.0
penguin5774,64.97,255.1,49.0
penguinereno,2.99,1.96,51.0
penguinexpert1,0.0,5.88,17.0
pengwig,14.99,1.06,94.0
penilsky,9.99,0.93,107.0
pentagrampa,0.0,12.5,8.0
peoplesidiot,104.97,266.67,81.0
pepoones,0.0,14.29,7.0
peptides,14.98,9.52,84.0
percyman99,0.0,2.7,37.0
